Day,Started Sessions,Completed Sessions,Microsessions,AVG session duration (minutes),AVG charging duration (minutes),AVG session idle (minutes),Energy delivered (kWh),AVG kWh delivered per session (kWh),Max kWh delivered per session (kWh),Max kW hour (kW),GHGs avoided (lbs),Gasoline avoided (Gal),Electric miles provided (mi),Potential revenue ($),Collected revenue ($),Discounts granted ($),Utilization (%),Max Utilization (%),Faulted Stations,Time in Faulted State (hours),Uptime (%)
2024-07-07,83,83,16,104.65742971887549,52.14433127215589,52.5130984467196,1146.7169,14.515407114605054,78.05,-1am,1791.61875448,91.44573726,2041.90519354,176.48996,175.43996,1.049999999999983,47.66666666666668,59.00 % on 01 pm through 02 pm,1,0.02,-
2024-07-08,103,108,19,707.0101851851852,102.09973591271742,604.9104492724678,1428.1426,13.60135586536933,70.7,-1am,2231.31538937,113.88822557,2543.02678548,3355.2595,210.40999,3144.84951,47.291666666666664,56.00 % on 06 am through 07 am,2,0.20,-
2024-07-09,98,98,17,1277.2061224489796,119.16630505153111,1158.0398173974486,1358.4639,13.861876665123493,63.28,-1am,2122.45010126,108.33164914,2418.95318073,6112.271,188.88004,5923.39096,44.58333333333332,56.00 % on 07 am through 08 am,3,0.28,-
2024-07-10,107,108,22,563.528549382716,124.3425785927125,439.1859707900036,1321.0609,12.232045165856512,60.29,-1am,2064.01203666,105.34892088,2352.35140661,203.48001,146.42,57.060010000000005,43.58333333333334,53.00 % on 07 am through 08 am,1,0.02,-
2024-07-11,123,123,21,748.1574525745257,132.50296509782797,615.6544874766977,1531.7681,12.555476758894866,59.24,-1am,2393.21881056,122.15191318,2727.54787053,2503.3003,178.86996,2324.43034,45.875,57.00 % on 06 am through 07 am,5,0.53,-
2024-07-12,97,97,22,308.676116838488,98.1681757559891,210.5079410824989,1070.9519,11.040743789627198,61.97,-1am,1673.2442935,85.40380461,1906.99399882,184.06003,153.24,30.820030000000003,43.208333333333336,49.00 % on 06 am through 07 am,3,1.37,-
2024-07-13,77,77,29,81.10627705627707,53.98500297905562,27.121274077221443,977.84674,13.037954525926907,61.56,-1am,1527.77774391,77.97906882,1741.20599155,150.33002,140.49002,9.840000000000003,44.95833333333332,54.00 % on 10 am through 11 am,2,0.37,-
2024-07-14,74,78,16,122.06282051282051,72.76461179358327,49.29820871923724,1061.3658,13.607255579120903,56.52,-1am,1658.26706892,84.63935439,1889.92447854,170.78,156.67,14.110000000000014,46.25000000000001,55.00 % on 02 pm through 03 pm,1,3.75,-
2024-07-15,99,97,17,977.7958762886598,126.75527557663081,851.040600712029,1196.0886,12.45925610304524,75.7,-1am,1868.75659352,95.38291784,2129.81907241,184.12999,129.48999,54.639999999999986,42.74999999999999,48.00 % on 03 pm through 04 pm,3,0.07,-
2024-07-16,135,136,18,null,104.38742514603278,null,1850.9014,13.916552236454677,70.24,-1am,2891.82941398,147.6014203,3295.81362357,1167.6198,206.00003,961.6197699999999,42.75000000000001,54.00 % on 06 am through 07 am,5,0.15,-
2024-07-17,122,125,26,null,93.8879371538798,null,1281.8291,10.421375562118156,59.07,-1am,2002.71667366,102.22035368,2282.49317379,3483.51,113.66001,3369.84999,39.833333333333336,52.00 % on 06 am through 07 am,4,0.10,-
2024-07-18,102,108,17,null,114.31265351007013,null,1430.5535,13.245862225404885,57.63,-1am,2235.08215487,114.08048447,2547.31976244,599.1802,177.46004,421.72016,43.04166666666667,51.00 % on 09 am through 10 am,2,0.17,-
2024-07-19,99,108,23,341.8444444444445,141.65232533128173,200.19211911316276,1554.0736,14.389574639934667,73.51,-1am,2428.06869559,123.93068081,2767.26623196,568.77,214.99998,353.77002,42.25000000000001,49.00 % on 07 am through 08 am,6,1.47,-
2024-07-20,96,77,28,98.66926406926407,68.07644456929458,30.592819499969494,920.0783,12.433489715726495,55.1,-1am,1437.52092418,73.37228437,1638.34043018,185.78,126.58001,59.19999,42.33333333333335,53.00 % on 02 pm through 03 pm,8,24.18,-
2024-07-21,87,88,34,52.26003787878788,34.9428955132311,17.317142365556776,1073.6147,12.935117123889771,76.38,-1am,1677.40462498,85.61615144,1911.73552234,160.06001,149.83,10.230009999999993,41.20833333333335,48.00 % on 01 pm through 02 pm,5,24.13,-
2024-07-22,107,106,25,614.9905660377358,89.70985237457467,525.2807136631611,1389.6963,13.110339677748822,70.16,-1am,2171.24728353,110.82229862,2474.5672558,2227.31,149.39998,2077.91002,43.66666666666667,55.00 % on 07 pm through 08 pm,2,14.88,-
2024-07-23,122,121,25,1190.2847107438017,126.47743175390995,1063.8072789898918,1709.1595,14.734133389898489,54.03,-1am,2670.37331933,136.29811383,3043.42044636,3159.96,233.63002,2926.32998,41.91666666666667,52.00 % on 04 pm through 05 pm,1,0.03,-
2024-07-24,128,134,31,340.80124378109457,135.70963680115506,205.0916069799395,1688.6486,12.8904465900535,67.35,-1am,2638.32729899,134.66245784,3006.89764528,294.06003,189.6,104.46002999999999,43.83333333333334,54.00 % on 07 am through 08 am,8,3.47,-
2024-07-25,130,133,35,415.3578947368421,125.59687622591369,289.76101851092847,1878.1301,14.121279727376095,64.92,-1am,2934.37125633,149.77279193,3344.29849716,1429.3,212.34999,1216.95001,44.708333333333336,57.00 % on 06 am through 07 am,4,0.10,-
2024-07-26,142,129,45,189.98074935400516,83.04392413600162,106.93682521800353,1529.8464,11.859274985636008,59.18,-1am,2390.21636614,121.99866588,2724.12598915,229.82999,172.21997,57.61002000000002,46.29166666666667,55.00 % on 08 am through 09 am,5,0.18,-
2024-07-27,92,92,24,93.76938405797101,60.88518594589787,32.88419811207314,1148.042,12.615848318807675,56.35,-1am,1793.68907716,91.55140828,2044.26473719,192.17998,182.45311,9.726869999999991,47.91666666666667,55.00 % on 11 am through 12 pm,5,0.70,-
2024-07-28,83,83,31,89.61726907630522,49.05247657385217,40.56479250245305,968.68463,11.813227324438829,65.12,-1am,1513.46295697,77.24842999,1724.89145045,157.34001,139.44002,17.899990000000003,46.708333333333336,53.00 % on 11 am through 12 pm,4,0.17,-
2024-07-29,118,120,28,708.6556944444444,106.96356964349746,601.6921248009469,1424.4177,12.832590231329107,59.81,-1am,2225.49564372,113.59118082,2536.39403013,1549.4698,176.70003,1372.76977,44.95833333333334,55.00 % on 07 am through 08 am,1,0.02,-
2024-07-30,147,147,45,506.7600907029479,82.34573256293662,424.41435814001125,1341.8362,11.468683099138484,51.92,-1am,2096.47115287,107.00566163,2389.34501241,3051.8806,171.60997,2880.27063,42.75,51.00 % on 05 pm through 06 pm,3,0.12,-
2024-07-31,132,128,35,525.4375,103.27676463822523,422.16073536177475,1566.2694,13.502325682247845,104.5,-1am,2447.12328876,124.90324336,2788.98272307,306.72,173.35002,133.36998000000003,42,49.00 % on 03 pm through 04 pm,3,0.05,-
2024-08-01,129,133,27,446.8645363408521,119.17066169741159,327.6938746434405,1667.8068,13.5594019679701,63.68,-1am,2605.76428386,133.00041399,2969.78562603,946.65985,227.31018,719.3496700000001,45.37500000000001,56.00 % on 07 pm through 08 pm,4,0.12,-
2024-08-02,132,132,30,372.1698232323232,84.02775901038237,288.1420642219408,1655.7948,14.274091910134302,60.84,-1am,2586.99685794,132.04250869,2948.39641899,1085.6499,233.92998,851.7199199999999,47.29166666666667,53.00 % on 10 am through 11 am,8,0.18,-
2024-08-03,91,90,26,148.99851851851852,53.13265939341651,95.86585912510202,1133.7513,13.031621460052676,61.87,-1am,1771.36143366,90.41178646,2018.81795555,163.47998,145.07999,18.399990000000003,46.58333333333335,55.00 % on 03 pm through 04 pm,4,2.85,-
2024-08-04,135,133,73,50.88671679197994,32.877417076440686,18.009299715539257,1143.432,9.372394611712137,66.46,-1am,1786.48646032,91.18378062,2036.05592563,187.17,157.36118,29.808819999999997,46.87500000000001,53.00 % on 10 am through 11 am,1,0.02,-
2024-08-05,121,126,27,826.4437830687831,107.6359230281184,718.8078600406647,1817.4226,15.14518941751885,62.42,-1am,2839.52247932,144.93163009,3236.19948899,1566.8297,415.3,1151.5297,44.54166666666667,51.00 % on 06 am through 07 am,9,36.85,-
2024-08-06,123,120,25,1072.562777777778,121.67456015560361,950.8882176221744,1473.6819,12.383884172126486,68.79,-1am,2302.46552586,117.51978874,2624.11648877,4539.0693,136.82999,4402.23931,43.25000000000001,51.00 % on 04 pm through 05 pm,6,5.55,-
2024-08-07,148,151,26,641.633995584989,117.83538629950803,523.7986092854809,2018.2283,13.823482411971034,62.057114,-1am,3153.2592509,160.94502039,3593.7648146,1617.07,207.16998,1409.90002,43.33333333333332,55.00 % on 06 am through 07 am,3,0.07,-
2024-08-08,120,121,28,526.9555096418733,134.2665464273826,392.6889632144907,1724.4576,14.251713569567615,55.63,-1am,2694.27491429,137.51807147,3070.66105809,246.07993,170.05998,76.01995,40.00000000000001,45.00 % on 05 pm through 06 pm,4,0.08,-
2024-08-09,120,115,24,345.45608695652174,121.08626281641531,224.36982414010643,1811.0984,16.464529803109524,53.79,-1am,2829.64161393,144.42730236,3224.93828161,279.94,205.84,74.1,45.416666666666664,51.00 % on 07 am through 08 am,5,10.03,-
2024-08-10,79,78,23,90.50897435897437,52.7454004024848,37.76357395648957,1240.6963,16.54261463057599,73.82,-1am,1938.45120769,98.94018992,2209.24991912,171.56003,155.50002,16.060010000000005,46.37499999999999,52.00 % on 12 pm through 01 pm,4,0.42,-
2024-08-11,70,73,25,91.0527397260274,47.146531560105274,43.90620816592212,985.126,13.68230426025467,62.15,-1am,1539.15078527,78.55955848,1754.16782965,181.79,144.41,37.379999999999995,44.333333333333336,48.00 % on 10 am through 11 am,2,0.05,-
2024-08-12,108,109,19,776.939755351682,116.49019539975974,660.4495599519223,1788.8042,16.41104557631439,60.74,-1am,2794.80938391,142.64943587,3185.24004156,267.64,212.44995,55.190049999999985,43.583333333333336,54.00 % on 07 am through 08 am,3,0.07,-
2024-08-13,106,109,15,541.3889908256881,147.59276217276894,393.7962286529191,1378.0763,12.642901836095566,52.51,-1am,2153.0923144,109.89565363,2453.87606485,245.59,175.97,69.62,44.875,54.00 % on 04 pm through 05 pm,3,13.22,-
2024-08-14,137,135,44,455.8624691358025,111.69582912727638,344.1666400085261,1711.0762,12.865235200114164,61.61,-1am,2673.36795181,136.45096241,3046.83342447,248.24997,172.05997,76.19,43.333333333333336,54.00 % on 06 am through 07 am,3,0.12,-
2024-08-15,111,112,25,428.25848214285713,144.37497295538586,283.8835091874713,1572.4559,14.039782263927918,58.053844,-1am,2456.78901307,125.39659011,2799.9987345,1680.65,643.25006,1037.3999400000002,45.75000000000001,51.00 % on 06 am through 07 am,6,0.27,-
2024-08-16,90,91,16,356.4091575091575,105.89423610701229,250.51492140214523,1284.6445,14.273828062993804,74.78,-1am,2007.11542582,102.44486971,2287.506425,192.53996,152.27998,40.25998000000001,46.208333333333336,53.00 % on 08 am through 09 am,7,0.22,-
2024-08-17,66,61,12,249.64562841530054,58.894157949562285,190.75147046573824,1024.873,16.801196089731988,51.72,-1am,1601.25109149,81.72921066,1824.94345503,140.41,112.29999,28.110010000000003,44.79166666666667,52.00 % on 10 am through 11 am,7,0.75,-
2024-08-18,61,60,12,95.81666666666666,63.38637120935652,32.430295457310145,921.68805,16.169964061468928,53.3,-1am,1440.03598112,73.50065501,1641.20683677,159.05998,150.95999,8.099989999999991,45.74999999999999,55.00 % on 04 pm through 05 pm,6,1.63,-
2024-08-19,87,87,16,858.696551724138,116.8490527156669,741.8474990084711,1271.4652,14.61453931019628,67.46,-1am,1986.52422231,101.39387726,2264.03866141,1244.5602,151.07,1093.4902,33.916666666666664,52.00 % on 06 am through 07 am,6,9.85,-
2024-08-20,100,99,23,528.9531986531987,118.24238069226044,410.71081796093824,1607.2809,16.23516144502774,89.86,-1am,2511.19923684,128.17373397,2862.0099845,244.15999,176.16998,67.99000999999998,28.666666666666664,38.00 % on 04 pm through 05 pm,4,3.63,-
2024-08-21,94,114,14,2444.352485380117,177.5429905039525,2266.8094948761645,1786.9899,15.955268701217133,56.8907,-1am,2791.97474015,142.50475325,3182.00940234,1683.8099,153.67001,1530.13989,24.83333333333334,34.00 % on 06 am through 07 am,2,0.07,-
2024-08-22,88,89,19,291.4631086142322,140.83700174053064,150.6261068737016,1400.7703,15.73899518727754,65.82,-1am,2188.54918785,111.70540245,2494.28621008,210.81,140.61,70.19999999999999,21.66666666666667,28.00 % on 06 am through 07 am,-,0.00,-
2024-08-23,83,84,17,215.9406746031746,122.72015532860681,93.2205192745678,1321.7366,15.924540407820997,61.98,-1am,2065.06774343,105.40280504,2353.55459402,216.40997,183.96999,32.43997999999999,25.124999999999993,33.00 % on 07 am through 08 am,1,0.03,-
2024-08-24,65,63,23,46.63941798941799,36.45018157580542,10.18923641361257,1039.2003,16.495242750107696,92.96,-1am,1623.63591845,82.87175117,1850.45540857,134.12,134.12,0,24.20833333333334,29.00 % on 09 am through 10 am,3,0.12,-
2024-08-25,56,56,19,69.15595238095239,39.29854345520337,29.857408925749013,694.9866,12.870120521517324,55.66,-1am,1085.83995463,55.4221901,1237.53015935,140.75998,140.75998,0,25.125000000000004,33.00 % on 01 pm through 02 pm,2,0.08,-
2024-08-26,73,75,11,738.3248888888888,130.72751088036432,607.5973780085245,1285.8433,17.37626104616887,63.21,-1am,2008.98841867,102.54046885,2289.64107214,238.06004,214.13004,23.92999999999998,23.375,30.00 % on 08 am through 09 am,26,170.45,-
2024-08-27,86,82,7,828.1024390243903,139.37166724670223,688.730771777688,1194.2134,14.563578038315981,57.47,-1am,1865.82680022,95.23337871,2126.47999141,828.4,142.92998,685.47002,23.83333333333333,32.00 % on 04 pm through 05 pm,26,576.42,-
2024-08-28,105,103,23,287.06666666666666,108.59291081613706,178.47375585052959,1365.5027,13.519828242134524,54.37,-1am,2133.44745037,108.89296315,2431.48684294,273.36002,156.57999,116.78003000000001,26.249999999999996,34.00 % on 06 am through 07 am,25,576.43,-
2024-08-29,98,91,13,291.5496336996337,119.13545303554325,172.41418066409045,1467.0402,16.48359949386867,59.24,-1am,2292.08860172,116.99014175,2612.28992397,482.33994,192.38,289.95994,31.708333333333332,38.00 % on 03 pm through 04 pm,26,416.02,-
2024-08-30,95,88,14,333.9401515151515,130.70166879494985,203.23848272020166,1476.4739,16.970964684284002,58,-1am,2306.8277181,117.74243872,2629.08807269,236.07997,201.14998,34.929990000000004,39.416666666666664,49.00 % on 04 pm through 05 pm,3,0.07,-
2024-08-31,112,113,53,53.59646017699115,31.947579343902678,21.648880833088473,1176.5028,12.005128852462061,60.32,-1am,1838.15593995,93.82103459,2094.94355367,264.98004,145.31999,119.66004999999998,42.791666666666664,49.00 % on 04 pm through 05 pm,4,0.18,-
2024-09-01,71,70,25,50.89476190476191,40.81613641648065,10.078625488281254,880.4128,14.432997042962567,58.87,-1am,1375.54795273,70.20913147,1567.70992804,129.51,110.57001,18.939989999999995,42.625,49.00 % on 12 pm through 01 pm,2,0.05,-
2024-09-02,57,58,16,55.83419540229885,44.901731698266396,10.932463704032457,1139.1449,21.493302292498004,79.52,-1am,1779.78833913,90.84190285,2028.42208701,164.28001,156.64001,7.640000000000015,41.45833333333335,48.00 % on 03 pm through 04 pm,2,0.03,-
2024-09-03,125,127,29,1072.302755905512,118.40696814804878,953.8957877574632,1533.5685,13.5714023140759,57.01,-1am,2396.0317371,122.29548734,2730.75375867,2299.9304,199.38994,2100.54046,43.91666666666668,53.00 % on 07 am through 08 am,3,0.13,-
2024-09-04,116,114,29,498.3893274853801,139.25277960244676,359.1365478829333,1653.5653,14.896983790142421,63.9,-1am,2583.51350994,131.86471566,2944.42645254,1458.3002,186.88998,1271.41022,45.24999999999999,56.00 % on 06 am through 07 am,3,0.05,-
2024-09-05,115,114,11,732.246052631579,142.75287634810508,589.493176283474,1854.9998,16.562497432235563,82.73,-1am,2898.23271221,147.92825006,3303.11145291,1494.5503,188.51003,1306.0402700000002,42.58333333333334,51.00 % on 05 pm through 06 pm,3,1.17,-
2024-09-06,91,91,11,455.72637362637363,165.01814261915044,290.70823100722316,1479.087,16.253703470781936,57.76,-1am,2310.91039881,117.9508222,2633.74109774,223.68993,153.80002,69.88991000000001,44.08333333333332,52.00 % on 06 am through 07 am,7,1.45,-
2024-09-07,88,88,33,66.57102272727272,49.31566995671301,17.25535277055971,1121.1022,12.739795681131826,69.02,-1am,1751.59860922,89.40307518,1996.29429432,201.45001,193.76003,7.689979999999991,45.24999999999999,53.00 % on 10 am through 11 am,3,0.08,-
2024-09-08,67,67,21,58.04253731343284,48.080963971721594,9.961573341711244,1138.8778,17.52119571315796,89.95,-1am,1779.37102482,90.82060277,2027.94647452,172.87001,156.58002,16.289990000000017,44.70833333333333,52.00 % on 12 pm through 01 pm,4,0.07,-
2024-09-09,115,119,17,826.3775910364146,126.12066133402978,700.2569297023848,1674.4694,15.36210571414334,81.29,-1am,2616.17386195,133.53172767,2981.64940648,1194.9594,219.83998,975.11942,40.29166666666668,56.00 % on 08 am through 09 am,4,0.13,-
2024-09-10,135,136,19,938.8129901960784,135.62414479430984,803.1888454017686,1939.5986,14.367398838742844,61.33,-1am,3030.40901195,154.67464024,3453.75258246,3059.09,231.41002,2827.6799800000003,40.875,58.00 % on 07 am through 08 am,8,0.32,-
2024-09-11,104,101,15,644.7965346534654,155.36639526165752,489.43013939180787,1487.3523,14.726261504487299,66.53,-1am,2323.82401898,118.6099443,2648.45873118,2152.8796,172.52002,1980.3595800000003,39.70833333333333,51.00 % on 06 am through 07 am,3,0.07,-
2024-09-12,125,127,20,565.505249343832,152.2759900501081,413.2292592937239,2270.5132,18.019946970056424,98.93,-1am,3547.42659797,181.06365532,4042.99674583,1667.3701,246.23,1421.1401,42.50000000000001,54.00 % on 06 am through 07 am,3,0.50,-
2024-09-13,104,103,12,501.77524271844663,117.88448542221464,383.890757296232,1631.3263,16.64618484249283,68.7,-1am,2548.76752383,130.09125113,2904.82650455,1150.2397,207.22,943.0197000000001,41.95833333333334,52.00 % on 03 pm through 04 pm,7,2.12,-
2024-09-14,105,113,42,572.0733038348083,112.65036689735796,459.4229369374503,1459.9141,13.152381211042437,67.82,-1am,2280.95485597,116.42186595,2599.60081073,2717.39,155.38002,2562.00998,39.12500000000001,43.00 % on 01 am through 02 am,1,0.02,-
2024-09-15,67,67,19,73.43905472636816,56.053165597109064,17.38588912925909,1227.7087,18.88783028898895,70.02,-1am,1918.15951431,97.90448472,2186.12350676,180.96002,155.91002,25.049999999999983,37.708333333333336,45.00 % on 03 pm through 04 pm,1,0.02,-
2024-09-16,132,121,33,603.1392561983471,93.97206133101598,509.1671948673311,1718.6224,14.564597484726217,66.08,-1am,2685.1580575,137.05273938,3060.27059015,4676.829,229.07002,4447.75898,43.041666666666664,57.00 % on 07 am through 08 am,3,0.57,-
2024-09-17,102,106,10,959.9650943396226,161.98874564530715,797.9763486943154,1707.4546,16.108065627038396,82.1,-1am,2667.70960101,136.1621554,3040.3846106,7388.37,200.81001,7187.55999,39.12499999999999,47.00 % on 06 am through 07 am,3,0.10,-
2024-09-18,124,123,14,444.77533875338753,145.54245450244687,299.23288425094063,2039.81,16.71975152889163,82.36,-1am,3186.97827822,162.66606808,3632.1943392,2721.849,239.34999,2482.49901,41.583333333333336,52.00 % on 07 am through 08 am,7,0.65,-
2024-09-19,108,107,12,384.736292834891,134.95456535303705,249.78172748185395,1747.0239,16.32732801365093,77.85,-1am,2729.53227057,139.31763676,3110.84381389,2309.9504,214.07,2095.8804,40.62500000000001,51.00 % on 04 pm through 05 pm,4,14.80,-
